index,title,topic_idx
10398,"시진핑 한총리에 ""방한 진지 검토…한반도 평화 안정에 노력""(종합)",4
10399,대구시 가정 내 노후 수도관 교체 지원,4
10400,'살랑살랑~' 밤 바람 맞으며 야경 즐기기 좋은 여행지 5선,4
10401,"델리오 ""홈페이지 등 서비스 재개 예정""",4
10402,우리은행 중견기업에 4조 금융지원,4
10403,"5000억 깎인 새만금 사업…원희룡 ""재검토 후 문제없으면 보상""",4
10404,한국 온 유학생들에게 추석 맞아 ‘전통의 맛’ 선보여,4
10405,제네시스 글로벌 100만대 판매 돌파...가장 많이 팔린 차는 ‘G80’,4
10406,SK이노 유증 청약 미달…실권주에 뭉칫돈 모일까,4
10407,신보 국내 유턴기업 보증지원 실적 10%에 불과,4
10408,"대통령실 文 '경제 월등' 발언에 ""오염된 정보 기반 의구심""",4
10409,이재명 지지자들에 “아직 쌩쌩”... 의원엔 “동조 단식자 명단 잘 챙겨라”,4
10410,윤 대통령 “안보리 제재 의무 저버려선 안 돼” 재차 러시아 압박,4
10411,이부영 등 野원로 '단식' 이재명 격려…정청래는 동조단식,4
10412,‘시장질서 교란 118억 과징금’ 시타델증권 “해외선 정상거래…두려운 선례 남을 것”,4
10413,노벨의학상 'mRNA 백신' 연구 난치암·에이즈 치료에도 적용,4
10414,울주군 ‘마을 반장과의 대화’ 추진,4
10415,일상과 필드 경계 허문다... 르꼬끄골프 올 가을엔 '보더리스(Borderless) 골프웨어',4
10416,개의도 못한 국토위 법안소위…재초환·실거주폐지 심사 밀려,4
10417,흉작에 수급 조절까지…위기의 배추 농사,4
10418,"명절 '술술' 술 들어가네...""연휴 심장증후군 조심""",4
10419,"곽승진 신임 도서관협회장 ""도서관의 반대말이 외로움인 것 아시나요""",4
10420,영산대 조리예술학부 부산마리나셰프챌린지서 수상,4
10421,로또 1086회 당첨번호 조회 결과…'1등 17명 중 자동 12명',4
10422,국제구호기구 ‘스마일 어게인 콘서트’ 개최,4
10423,무노스홀딩스 파라과이와 농업 MOU 체결,4
10424,살짝 흔들렸지만 다잡은 ‘영원한 동심’,4
10425,[fn마켓워치]공무원연금 7000만달러 부동산 대출 펀드 운용사에 블랙스톤·스타우드캐피탈,4
10426,"기독교대한감리회 다음세대 살리기 총력…""목회자부터 총체적 각성 필요""",4
10427,"美합참의장 北 러에 무기 공급해도 ""큰 차이 있겠냐 회의적""",4
10428,[아동신간] 소녀 눈에 비친 우크라이나 전쟁 '노란 나비',4
10429,[속보] 안보실 北미사일 발사에 안보상황점검회의 소집,4
10430,남북협력기금 28% 삭감…북 인권센터 건립엔 104억 투입,4
10431,'온수 수증기 차올라' 요양원 화재경보기 오작동,4
10432,[게시판] 지엔티파마 연세대 국제캠퍼스에 'GSTCH' 연구소 개소,4
10433,[날씨] 내일도 맑고 큰 일교차…해안 너울 주의,4
10434,"추석 '철도대란' 우려 속 철도노조 ""14~18일 1차 총파업""",4
10435,방문규 산업통상자원부 장관 면담하는 방문규 산업통상자원부 장관,4
10436,통일교 日서 해체 위기…“정부 해산명령 청구방침 굳혀”,4
10437,밤까지 천둥·번개 동반 비…그치면 추워져 [퇴근길날씨],4
10438,'건반 위의 철학자' 미국 피아니스트 러셀 셔먼 별세,4
10439,암도 잡아냅니다… 진단키트의 진화,4
10440,분당서울대학교병원 하나은행과 유산기부 문화 확산 위한 MOU 체결,4
10441,한덕수 총리 조하리 빈 압둘 말레이시아 하원의장 면담,4
10442,올해는 ‘잭슨홀 충격’ 없었다…“파월 지난해보다 중도적”,4
10443,추석 앞둔 양양송이 이 가격 '실화'…1등급 1㎏에 156만2천원,4
10444,가정집에서 시작한 작은 음악회...천 회 장수 비결은?,4
10445,[포토]KG모빌리티 화려한 튜닝카 전시,4
10446,"軍 ""육사 찾은 野 '이게 참교육' 고성 지르며 생도 수업 방해""",4
10447,'바이든 탄핵' 부추긴 트럼프…측근 정치인과 의회전략 논의,4
10448,캐시워크 '모두의 챌린지' 출시 2개월만에 10만명 돌파한 비결,4
10449,최재천 교수 “무감각하고 불공정한 공평 아닌 따뜻한 공정의 세상 만들어주길”,4
10450,해남 땅끝순례문학관서 9∼11월 시문학콘서트,4
10451,"영국 외무장관 내일 방중…중국 ""관심사항 교류할 것""(종합2보)",4
10452,'마음 약해서' 와일드캣츠 임종임씨 별세,4
10453,서거 14주기 기념 연극 ‘청년 김대중’ 내일 공연,4
10454,당뇨·염증 예방에 '효과'…쌀 가공기술 개발,4
10455,'생숙' 결국 주택 인정 안돼…이행강제금만 1년 유예,4
10456,"美 코로나 입원자 증가세…""바이러스와 사는법 배워야""",4
10457,"美재무 부장관 ""中경기둔화 미국보단 중국 주변국에 타격""",4
10458,"이기일 복지부 차관 ""의료기관출생통보'와 '보호출산 동시 시행돼야""",4
10459,박승원 광명시장 中 산둥성 세계우성포럼서 ‘탄소중립 정책’ 발표…“다음 세대 위해 차가운 지구 만들자”,4
10460,울산 중부도서관 새 명칭 '울산종갓집도서관' 확정,4
10461,강북 최대어 이문3구역 ‘반세권’ 이천자이 출격,4
10462,현대차그룹 미 조지아공대와 손잡고 ‘미래 모빌리티’ 가속페달,4
10463,유방암 '이런 치료'로 재발률 낮출 수 있어,4
10464,태고종 전 종정 지허스님 순천 금둔사서 입적,4
10465,"이관섭 ""국제기구에 오염수 방류 일본 제소하면 웃음거리 될 수 있어""",4
10466,의약품 수급난에 신음하는 한‧일…‘윈-윈’ 방안 모색,4
10467,[단독] 감사원 '문제팔이 교사' 학교 조사 속도…지방으로 확대,4
10468,"조민 겹경사 '미소' VS 정유라 ""눈물 난다""…상반된 '연휴 풍경'",4
10469,하마터면 콘서트장 대형사고날뻔…미사경정공원 사고로 중상 2명 등 8명 다쳐(종합),4
10470,"정부 러시아대사 초치 ""北과 군사협력 중단하라""(상보)",4
10471,"“기차타고 구절초꽃축제 구경가요""…정읍시 '농뚜레일' 운영",4
10472,부산영화제 앞두고 '응급 수술' 이제훈…허혈성 대장염 뭐길래 [건강!톡],4
10473,미 민간소비 7월에 0.8% ↑…PCE 인플레도 4.2%로 ↑,4
10474,제주도립 김창열미술관 개관 7주년 기념 음악회 ‘김창열 미학 에세이’···하림·장들레 출연,4
10475,[뉴욕개장] 인플레이션 우려에 하락 개장…나스닥 1.42%↓,4
10476,70년간 독도경비대 괴롭힌 곤충…알고 보니 '신종 모기',4
10477,원할머니 보쌈족발 알찬도시락 2종 출시,4
10478,9월 4일 연가사용 교사 해임 될수도...이주호 `옐로카드`,4
10479,르노코리아 8월 판매 8414대… “상품성 개선해 내수시장 반등하겠다”,4
10480,의정부 극단선택 교사 교육활동 침해 확인…학부모 3명 수사 의뢰,4
10481,네버엔딩플레이 어린이 뮤지컬 ‘명탐정피트’ 제작,4
10482,대학서 '기후테크' 떡잎 키운다…서울대 손잡은 소풍벤처스,4
10483,교육청 “현장체험 전세버스 이용 시 법적 책임진다”,4
10484,[속보] 50대女 이재명 단식 천막 앞서 난동…여경 병원 후송,4
10485,중화권 유학생 유치 팔 걷은 대구가톨릭대,4
10486,[인터뷰] 벤츠 디자인 책임자 “CLE에 벤츠 레이싱카의 역사 녹였다”,4
10487,[동정] 농식품부 장관 반려동물 문화축제 참석,4
10488,시진핑 만나는 韓총리… 정부 하반기엔 '한중관계 관리' 집중,4
10489,윤미향 조총련 행사 참석 미신고…과태료 부과 검토,4
10490,라임·금융사고 쟁점… 금융사 CEO 국감장 서나,4
10491,금감원 직원도 예외 없다…‘속사포랩’ 같은 보험 전화설명 어떻게 안되겠니?,4
10492,소비자 눈과 입 사로잡는 ‘특화 매장’ 봇물,4
10493,[MK 10월 1주 바다낚시] 가을철 성어기 나도 모르게 불법어업을?,4
10494,"한준호 의원 ""지역구 관련 경기도 특별조정금 29억 원 확보""",4
10495,"`가짜뉴스` 설전 과정서 고민정 ""이동관씨""…李 ""국무위원한테 그게 뭐냐""",4
10496,담양군 민선 8기 향촌복지 실현 본격화,4
10497,복지부 145억 규모 사회서비스 분야 벤처펀드 결성,4
10498,박수예 바이올린 리사이틀 수성아트피아서,4
10499,운동하면 가슴 통증·호흡곤란 나타난다면 ‘협심증’ 의심해야,4
10500,한반도의 비핵평화 위해 한국의 주체적 지혜 절실[정전 70년 한반도 영구 평화를 향해],4
10501,중부·전북·경북에 비…밤 늦게 전국 확대 [퇴근길날씨],4
10502,"식약처 ""미역 다시마 등 해조류 방사능 체내 배출 효과 없다""",4
10503,대통령이 “후쿠시마보다 삼중수소가 더 많이 배출된다”고 한 그곳,4
10504,팝페라 가수 임형주 몽골서 교황 집전하는 미사 무대 선다,4
10505,화려한 건물도 언젠간 소멸…덧없음 그리다,4
10506,헌혈 줄더니 ‘날벼락’…수두 걸린 우리 아이 약 없어서 발동동,4
10507,부산 금정구 중·고교 13곳에 무료 생리용품 자판기 추진,4
10508,KWMA-지앤앰글로벌문화재단 전 세계 선교지 신앙 콘텐츠 보급 협력,4
10509,이마트 추석 앞두고 ‘신세계상품권’ 판매… “명절 인기선물 제안”,4
10510,"창원시 내년 기후대응기금 신설…""탄소중립 실현 도움""",4
10511,제주 호우특보 확대…농작물 피해 우려,4
10512,"'초록빛 군무' 제27회 무주반딧불축제 개막…""무주로 힐링 여행""",4
10513,중국 30일부터 입국자 코로나 항원검사 의무 폐지,4
10514,[인터뷰] 김성훈 “지방대 위기···교육부·외교부 등 정부의 제도 정비·지원정책 필요”,4
10515,국회 통과 앞둔 교권 4대 법안…교원 요청 없어도 ‘고발’ 가능,4
10516,[그래픽] 코스피 추이,4
10517,"팔순 넘어 받은 초등 졸업장…""배움에 때가 있나요""",4
10518,간식 ‘이렇게’ 먹으면 비만 막는데 오히려 도움,4
10519,엿새 간 황금연휴…관광객들 해운대 등지서 여유 만끽,4
10520,주택 공급 비상에 ‘非아파트’ 규제완화 검토 ‘빌리브 디 에이블’ 투자자 관심 증가,4
10521,전시 관람하는 김건희 여사,4
10522,총무원장 진우 스님과 함께하는 마인드 FULL 피크닉,4
10523,한국에 먼저 손내민 시진핑…“부산엑스포 지지 검토”,4
10524,육사 '홍범도 흉상' 철거…'색깔론' 비판 속 잠수함 이름까지?[정다운의 뉴스톡],4
10525,전북소방 추석 연휴 119 생명 지킴이 역할 '톡톡',4
10526,웹3 슈팅게임 '픽셀배틀' 글로벌 시장 공략…디스프레드와 맞손,4
10527,국립심포니오케스트라 독일·체코 투어…클래식 본고장 찾는다,4
10528,서울 동남권 오후 6시 오존주의보…서남권은 해제,4
10529,[새책] 민병철 첫 에세이영어 “성공하려면 우연한 만남에 집중하라”,4
10530,정부 소아진료 공백 막는다…전공의에 月 100만 원 지급,4
10531,美·EU '히잡 의문사 1주년' 맞아 무더기 對이란 제재 발표(종합),4
10532,"[포토] ""내년부터 월 6만5000원에 서울 대중교통 무제한 이용""",4
10533,낙동강하구 세계자연유산 등재 범시민운동 본격화,4
10534,‘경남은행 1000억원대 횡령’…공범 증권사 직원 구속,4
10535,복지부 “비대면진료 이용자 30% 이상 감소…시범사업 개선 검토”,4
10536,"한총리 ""해임건의안 국민이 판단하고 심판할 것""",4
10537,[속보] 민주당 원내지도부 총사퇴…이재명 체포동의안 '가결' 책임,4
10538,오늘부터 ‘코로나 유급휴가’ 없어진다[포토뉴스],4
10539,콘서트 티켓 2장에 180만원?···임영웅 소속사 “암표 강경대응”,4
10540,‘공교육 멈춤의 날’ 장관 호소문에도 갈등 최고조…주말 20만명 운집,4
10541,금호타이어 임단협 잠정 합의…임금 2% 인상,4
10542,"尹 퇴임 장관들과 만찬 자리서 ""끝까지 함께 가는 분들"" 격려",4
10543,與 연찬회서 정기국회·총선 전략 모색… 尹대통령 ‘당정 원팀’ 강조 (종합),4
10544,“맨발로 걸으며 자연 만끽해요”…맨발걷기 열풍,4
10545,'혼추족' 명절이 외롭다면 여기로…도시락부터 술·영화까지 준비한 이곳,4
10546,셀트리온 美서 유플라이마 처방 편의성↑,4
10547,'고향사랑기부자'에 임실치즈세트 20% 할인 구매 혜택,4
10548,일본 후쿠시마 오염수 투기중단 방일단 의원 집회 참석차 日 출국,4
10549,KBS 시청자 주간…오동철·이지영·주현중·남재성 감사패,4
10550,"신원식 ""쿠데타 옹호·文비하 발언 사과""…여야 '北 주적' 놓고 고성",4
10551,대청호 추동 수역 조류경보 '경계' 단계 발령,4
10552,“상사 내맘대로 골라도 되나요” MZ세대 직장인의 꿈이라는데 [데이터로 보는 세상],4
10553,음악 페스티벌 우드스톡 연기하다 결국 취소,4
10554,[게시판] 버프툰 서울경제진흥원과 웹툰·숏콘텐츠 공모전,4
10555,감기는 아닌데 기침 오래 간다… ‘심장’ 손상 신호?,4
10556,‘가을의 향’을 담은  이색 커피선물세트 5종 출시,4
10557,TD코웬 비제이스 홀세일 클럽 '시장수익률 상회' 제시…주가 18% 상승 여력,4
10558,"육사 내 공산당 전력 흉상 이전…""역사 의식 빈약"" 반발",4
10559,“아이들 얼굴 봐도 우울”…정신과 치료받는 교사 두배 늘었다,4
10560,'코로나 게임체인저' mRNA 기술 선구자들 노벨상 품다,4
10561,[시승기] 1억 SUV의 가치 '링컨 에비에이터' 제트 패키지,4
10562,"[위클리 건강] ""뱀 물려 응급실행 연평균 2천200명…가을이 가장 위험""",4
10563,북한 보란듯…文때 중단된 국군의날 시가행진 재개,4
10564,"폴란드 간 한 총리 ""북핵 유럽에도 실체적 위협""",4
10565,서울우유 비요뜨 편의점價 인상폭 300원 낮추기로,4
10566,"윤 최전방 태세 점검…""북 도발시 1초도 기다리지 말고 응사""(종합2보)",4
10567,"조희연 ""양천구 교사 관련 악성민원 확인시 고발""",4
10568,정기선 HD현대 사장[금주의 CEO],4
10569,[마켓인]선택과 집중나선 한화 한화정밀기계 인수 철회,4
10570,반려묘 임상 마스터…고양이수의사회 학술대회 등록자 역대 '최고',4
10571,[속보] “기본급 18만4900원 인상하라”…현대차 노조 파업 찬성 92% 투표,4
